gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
SLC27A3,-0.7459075510814708,0.508329208049814,-1.742232798859106,0.25041769669616454,0.0,0.0,True,0.8596023267807774,0.4628489266795996,-0.47384449883033397,2.1930491523918887,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC27A4,-0.29236726409232655,0.5383000144954707,-1.3474352925034492,0.7627007643187962,0.1055068663227466,12.062483574511978,False,-0.5830910004198236,0.4379163613398286,-1.8801258857344343,0.7139438848947871,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC27A6,-0.5341126558089615,0.5073748699445836,-1.5285674009003452,0.46034208928242226,0.0,0.0,False,0.6205642669816148,0.4407354172575685,-0.6806387067840752,1.9217672407473048,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC28A2,0.3361692053508485,0.4923363125065314,-0.6288099671619531,1.3011483778636501,0.0,0.0,False,0.08076075814923955,0.4170743104202192,-1.1850325389219347,1.3465540552204138,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC29A1,0.29369761045485426,0.48484386310294164,-0.6565963612269112,1.2439915821366199,0.0,0.0,True,-0.5076015654263818,0.4327703759931238,-1.7969931569978423,0.7817900261450789,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC29A2,0.5169099881839923,0.6334114076436635,-0.7245763707975883,1.7583963471655728,0.3875636364728937,32.16304408236203,False,0.4312256060692589,0.4282888868747792,-0.8514725610059697,1.7139237731444876,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC29A3,0.1641111339664451,0.4833947544257417,-0.7833425847080087,1.1115648526408988,0.0,0.0,False,0.09106485697299727,0.4171849671776362,-1.1748963469782168,1.3570260609242113,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC29A4,-1.3912240151348516,0.5745376882621729,-2.5173178841287105,-0.26513014614099273,0.0,0.0,True,0.6984533105249724,0.44715648085312254,-0.6121939863651389,2.0091006074150837,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A10,0.7954060825164408,0.5036700114831972,-0.1917871399906257,1.7825993050235074,0.0,0.0,True,0.2435578959363488,0.4203741947087255,-1.0272330020453135,1.5143487939180114,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A12,0.3680158857602977,0.48442576167795337,-0.5814586071284908,1.3174903786490864,0.0,0.0,True,0.10627133159673896,0.4173725164116257,-1.1599744024718506,1.3725170656653285,4,6,-1.14074526610357,-3.04406295372771,0.0023340629236666,0.026232388611121,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A13,-0.20661664549629918,0.4856199695127121,-1.1584317857412147,0.7451984947486164,0.0,0.0,False,0.30059989272092064,0.422314185135656,-0.9731199248281102,1.5743197102699513,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A2,-1.4425599438939076,0.5603357306739142,-2.5408179760147793,-0.34430191177303593,0.0,0.0,True,-0.3074293953786949,0.42257371873809857,-1.5815405357052674,0.9666817449478777,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A3,0.3521751682516347,0.687407546287184,-0.995143622471246,1.6994939589745155,0.6025853666047742,42.48931790504585,False,-0.5266502109216198,0.43400169445815334,-1.817874788379175,0.7645743665359355,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A4,0.11374447978598275,0.4847318256817842,-0.8363298985503143,1.0638188581222798,0.0,0.0,False,0.03851200959588473,0.4167593650968613,-1.2268032779732265,1.3038272971649958,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A5,-0.17918174900271647,0.49004965026939484,-1.1396790635307303,0.7813155655252975,0.0,0.0,False,-0.2629486805790545,0.4209880422053083,-1.5346670703713512,1.0087697092132424,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A6,1.7555546035368488,1.1038704119635252,-0.4080314039116606,3.919140610985358,1.8463721274478204,55.916911133925,True,-0.343675663118042,0.4240487267553933,-1.6200085306347876,0.9326572043987036,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A8,-0.3917278755151035,0.539411676481513,-1.4489747614188688,0.6655190103886619,0.09868886150369574,11.225414070953377,False,0.0910059883483607,0.4171842972863706,-1.174954199199147,1.3569661758958684,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC2A9,-0.46043190188750965,0.8258947181751166,-2.079185549510738,1.1583217457357189,1.163343754683717,56.87974878372823,False,0.5457943781212307,0.435284885615963,-0.7473376401129028,1.8389263963553641,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A1,-0.4456714020127512,0.4980604676457257,-1.4218699185983736,0.5305271145728712,0.0,0.0,False,0.3034532393974695,0.4224219084479678,-0.9704290171292916,1.5773354959242307,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A10,-0.697248088027041,0.5017154167834205,-1.6806103049225452,0.2861141288684631,0.0,0.0,True,-0.9065440436912842,0.4680305481136757,-2.2474341039249697,0.43434601654240135,4,6,-1.09072033892367,-3.89177163483421,9.9514891056445e-05,0.0031695024863118,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A4,1.1847654704543347,0.847660299007647,-0.47664871560065336,2.8461796565093227,1.1043380393322113,51.52283645054801,False,0.08344101571090838,0.41710181686059594,-1.1823940207972714,1.3492760522190883,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A5,0.05110198520891733,0.48103061928819063,-0.8917180285959363,0.9939219990137709,0.0,0.0,False,0.49501503687382703,0.43198165958736645,-0.7932010721198568,1.783231145867511,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A6,1.0078416135659003,0.5360110483415081,-0.04274004118345576,2.0584232683152566,0.0,0.0,True,0.010735712082083364,0.41667387013628604,-1.254449784007544,1.2759212081717108,4,6,-0.600095833134218,-2.98640196942125,0.0028228132593188,0.0296219504537978,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A7,1.0972857034296728,0.5671377647247855,-0.014304315430906822,2.2088757222902524,0.037815912971373544,3.53416099593006,True,0.4012572254589544,0.4267296267281053,-0.8791038697164222,1.681618320634331,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC30A9,-0.889145640828592,0.5627868560648783,-1.9922078787157536,0.21391659705856947,0.10195518930172426,10.596047887754434,True,-0.00043187807417856196,0.4166666783240836,-1.2656064555336686,1.2647426993853115,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC31A1,1.730110358760784,0.601549625200592,0.5510730933676238,2.9091476241539445,0.0,0.0,True,0.07913973308908359,0.4170581102512549,-1.1866289805159025,1.3449084466940695,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC31A2,0.035962688197895644,0.48617235408235426,-0.9169351258035188,0.98886050219931,0.0,0.0,False,-0.5222735759734528,0.4337147721766728,-1.8130712629848245,0.7685241110379187,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC33A1,0.580538958483122,0.5012760879923821,-0.4019621739819469,1.5630400909481907,0.0,0.0,False,0.3371060034211523,0.42376919526307805,-0.938806117581952,1.6130181244242567,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35A1,0.3846045126300103,0.7281947901522985,-1.042657276068495,1.8118663013285152,0.7550746249115874,47.42355778859636,False,0.6890039070517067,0.44633706566244896,-0.6204419572164059,1.9984497713198193,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35A2,0.5932219282432911,0.49179615946157,-0.37069854430138605,1.5571424007879684,0.0,0.0,True,0.4917141244517554,0.43177809042825144,-0.7961984161305511,1.7796266650340617,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35A3,-0.2582842501400023,0.48281815303255415,-1.2046078300838083,0.6880393298038039,0.0,0.0,False,-0.6584165545456313,0.44376118912290047,-1.9640784495760923,0.6472453404848297,4,6,-0.797791486688534,-5.17184351967775,2.31795662981574e-07,3.41310715346782e-05,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35A4,1.2106309988642825,0.5445835177893368,0.14324730399718244,2.2780146937313823,0.0,0.0,True,1.580635402579047,0.5728171839095558,0.09721553831035346,3.0640552668477405,4,6,1.56770637146225,3.39854933475107,0.000677442436265,0.0120539669920363,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35A5,-1.2295660135156556,0.549861973752176,-2.3072954820699207,-0.15183654496139054,0.0,0.0,True,-0.14088447888354635,0.4179071939410597,-1.4079410191547275,1.1261720613876347,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35B1,2.1240837537001553,0.6453522650230779,0.8591933142549228,3.388974193145388,0.0,0.0,True,2.133960639125892,0.7012784172503282,0.4926102293386152,3.7753110489131685,4,6,1.92279447486505,3.0478290220809,0.0023050103545312,0.0260789590223137,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35B2,1.0796430703729507,0.5260798256266178,0.048526612144779824,2.110759528601122,0.0,0.0,True,0.05749701646386122,0.41687328584805705,-1.207991195616321,1.3229852285440435,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35B3,0.646983297502941,0.6085483131845151,-0.5457713963387085,1.8397379913445906,0.2778705748616269,24.619234944040468,False,0.43420089774933746,0.4284498178920623,-0.8487382358085047,1.7171400313071796,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35B4,0.25571341913805146,0.49371153619628605,-0.7119611918066692,1.2233880300827722,0.0,0.0,False,0.47192701792470637,0.43058636105712333,-0.8142069426863356,1.7580609785357484,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35C1,1.2971557908460223,0.5462277149971055,0.2265494694516954,2.3677621122403494,0.0,0.0,True,0.28502964211654,0.42174428522198437,-0.987830462572414,1.5578897468054942,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35C2,0.2950569742903741,0.4896574029957585,-0.6646715355813126,1.2547854841620607,0.0,0.0,False,-0.026077750086400297,0.41670916973226474,-1.2913168367587444,1.239161336585944,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35D1,0.2636796299412772,0.48643294573283974,-0.6897289436950886,1.2170882035776431,0.0,0.0,False,0.22563103303532156,0.41984850185845335,-1.0443650318166269,1.4956270978872699,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35D2,0.6511263455264877,0.5139979536666399,-0.3563096436601265,1.658562334713102,0.0,0.0,False,0.10011767742875699,0.41729313850002475,-1.1660076405637771,1.366242995421291,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35E1,0.20523797402282637,0.4793076438639039,-0.7342050079504252,1.144680955996078,0.0,0.0,False,-0.6161985995677949,0.4403979612984987,-1.9169033347495779,0.6845061356139882,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35E3,-0.4690005257961531,1.0091488524365475,-2.4469322765717862,1.50893122497948,2.096477193215565,68.6315412710381,False,-0.3925949639591888,0.42629984202454896,-1.6723111329285065,0.8871212050101289,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35E4,0.12650582365642038,0.49702758438998673,-0.8476682417479536,1.1006798890607943,0.0,0.0,False,-0.03717390060824866,0.4167530353470687,-1.3024795793235933,1.2281317781070957,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35F1,-0.2897604681576833,0.490519473209154,-1.251178635647625,0.6716576993322585,0.0,0.0,False,0.1963429232358321,0.4190760756357162,-1.0724843511250903,1.4651701975967544,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35F2,-1.578190972644829,0.5749654047652369,-2.7051231659846935,-0.4512587793049647,0.0,0.0,True,0.9213692605926843,0.46972424881448605,-0.4219448032977112,2.2646833244830797,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC35F5,0.6444761959034914,0.5058744345414328,-0.3470376957977168,1.6359900876046995,0.0,0.0,True,0.44520095814907773,0.42905440998772026,-0.8386430438265617,1.729044960124717,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC36A1,-1.405064893012233,0.6307695555739294,-2.6413732219371346,-0.1687565640873312,0.17922530910518544,14.626402469339345,True,0.6304994478678502,0.44151226377677066,-0.6718497804594991,1.9328486761951993,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC36A4,-0.5342732693168679,0.4890553235237751,-1.4928217034234672,0.42427516478973126,0.0,0.0,True,0.7331065365606081,0.45025699128840985,-0.5820768186159831,2.048289891737199,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC37A1,1.0801211206172745,0.9242022334391797,-0.7313152569235177,2.8915574981580665,1.4729100202596739,58.385465876423325,False,0.2665736870264094,0.42110801233009504,-1.0053258924087332,1.5384732664615521,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC37A2,0.9433533823307978,0.9835133002375813,-0.9843326861348616,2.871039450796457,1.865899373227059,65.16225811483835,False,0.8208436117767717,0.45877818135383763,-0.5067264471989881,2.1484136707525314,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC37A3,-0.9023372716451128,0.5320124147493183,-1.9450816045537767,0.14040706126355107,0.0,0.0,True,-0.9581840340913134,0.47404895686588566,-2.3076678141701947,0.3912997459875679,4,6,-0.531124502947691,-2.67159648728873,0.0075491365812826,0.0560257324074738,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC37A4,0.3934890597201591,0.48289567023475244,-0.5529864539399556,1.3399645733802739,0.0,0.0,True,0.7367710279492358,0.4505936383932525,-0.5789039019827437,2.0524459578812153,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A1,1.0070347583601202,0.5337894595377305,-0.039192582333831494,2.0532620990540718,0.0,0.0,True,0.5117278465329426,0.43303325347399435,-0.7780552928147916,1.8015109858806766,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A10,0.5830043331154443,0.5006170944019966,-0.39820517191246907,1.5642138381433577,0.0,0.0,True,0.49224121250143227,0.4318105048719717,-0.7957196702571113,1.780202095259976,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A11,-0.6521386199273682,0.4968562312326154,-1.6259768331432944,0.321699593288558,0.0,0.0,True,-0.12654710814455106,0.417667552327901,-1.393240310551063,1.1401460942619608,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A2,-1.734976539986185,0.6057972172866213,-2.9223390858679625,-0.5476139941044074,0.0,0.0,True,2.697186053327967,0.8713424545583475,0.8676098255005096,4.526762281155424,4,6,0.991262030423613,2.63680000950714,0.0083692157170299,0.0597129435990339,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A3,-1.6926081900931085,1.146813731516528,-3.9403631038655034,0.5551467236792866,2.3371737005797826,63.723002971092136,True,-1.395826793596204,0.538437444024233,-2.8340414107391023,0.042387823546694126,4,6,-1.47145370656124,-7.86607020425765,3.65955223578734e-15,3.09219314713376e-11,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A5,0.36696816246998104,1.7970816574665047,-3.1553118861643683,3.8892482111043303,7.973749027363352,83.43526584181927,False,-0.710255662364984,0.44819561078676184,-2.0224249572345236,0.6019136325045553,4,6,-0.929647581616546,-2.33093907631639,0.0197565724123769,0.10459967467939,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A6,-0.5457023680971261,0.49014713233661816,-1.5063907474768978,0.41498601128264545,0.0,0.0,True,-0.5791840187619126,0.43763254964099163,-1.8757985346072479,0.7174304970834227,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A7,-0.4276608417845902,0.48986886747697606,-1.3878038220394633,0.5324821384702829,0.0,0.0,True,0.7097810968619274,0.44815349200807425,-0.6023265415954584,2.021888735319313,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC38A9,-0.3332332198286849,0.4813260756928578,-1.276632328186686,0.6101658885293163,0.0,0.0,True,-0.16361591951477983,0.41833980223658335,-1.4313281046230788,1.1040962655935194,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A1,0.9840591537748001,0.5308889686154988,-0.05648322471157752,2.024601532261178,0.0,0.0,True,0.6652288917557119,0.44432475906832497,-0.6412618255618194,1.9717196090732432,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A10,-1.4349891043152505,0.5683509638610871,-2.548956993482981,-0.3210212151475198,0.0,0.0,True,0.12320320897816746,0.41761535608557404,-1.1434108411327342,1.389817259089069,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A11,1.1574452515420506,0.5352359192699561,0.10838284977293666,2.2065076533111645,0.0,0.0,True,-1.6321726402603947,0.5831658871425784,-3.128932498102303,-0.13541278241848653,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A12,0.18441333409634444,0.4858195534848323,-0.7677929907339269,1.1366196589266158,0.0,0.0,False,0.9561890569678922,0.4738102612082384,-0.3929549306989425,2.305333044634727,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A13,0.024818672541420513,0.49238015935559776,-0.940246439795551,0.9898837848783921,0.0,0.0,False,0.6342216372406306,0.44180648448817833,-0.6685614570654728,1.937004731546734,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A14,1.2175972784924876,0.5430509198291701,0.15321747562731414,2.281977081357661,0.0,0.0,True,-0.3577830221371992,0.4246672098497684,-1.6350463283348171,0.9194802840604188,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A3,0.8366046588808029,0.5076285636160953,-0.15834732580674382,1.8315566435683497,0.0,0.0,True,1.560625445654373,0.568888653018161,0.08230117492262057,3.038949716386125,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A4,1.6244890950162825,0.9439083093999956,-0.22557119140770876,3.4745493814402737,1.4108752427225377,53.25857852171405,True,1.726784935979629,0.6030283051120524,0.20474895187200604,3.248820920087252,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A6,0.9289134543183973,0.5252655088949157,-0.10060694311563745,1.958433851752432,0.0,0.0,True,1.0387493681365987,0.48410418227942814,-0.32497150749911996,2.402470243772317,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A7,0.3953950362554847,0.5411931431859268,-0.6653435243889319,1.4561335968999014,0.10069543330126342,11.265393399106383,False,0.7095018301566604,0.44812871960389483,-0.6025695433708328,2.0215732036841536,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A8,-0.894938096768995,0.8958902588515845,-2.650883004118101,0.8610068105801105,1.2040644980670625,52.7109148224008,True,1.2696677509599401,0.5174201790308962,-0.14019797305958193,2.679533474979462,4,6,0.611017908322419,2.5751621532345,0.0100193102300093,0.0675937529461451,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC39A9,-0.041577726323560715,0.48059361192772454,-0.9835412057019008,0.9003857530547794,0.0,0.0,False,0.32078468016782685,0.4230980923560651,-0.9541167401761383,1.5956861005117922,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC3A1,0.6501105833054224,0.7574897407710626,-0.8345693086058603,2.134790475216705,0.8580632892254367,49.83960793368181,False,0.7715257357386344,0.45386991422335676,-0.5489236811192956,2.0919751525965644,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC3A2,0.13494455950493595,0.8828182078645717,-1.5953791279096246,1.8652682469194963,1.4092304820780646,60.45104621577192,False,1.1266728767381744,0.4960036523652588,-0.25370664749651173,2.5070524009728605,4,6,1.05450592038488,2.47516369453895,0.013317512049181,0.0816079146077679,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC40A1,-1.3101979169716476,0.5511682644206162,-2.3904877152360555,-0.22990811870723982,0.0,0.0,True,0.30933965429533905,0.4226473555241392,-0.9648824931269748,1.583561801717653,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC41A1,0.5060324383700796,0.5779579777081111,-0.6267651979378182,1.6388300746779774,0.21428407001668995,21.31153357433389,False,1.1430373039483321,0.4983250590552587,-0.24056869013621274,2.526643298032877,4,6,1.01925851185699,3.06314524634138,0.0021902372396096,0.0254027515461574,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC41A2,2.1170231933716854,0.7288190152687645,0.6885379234449072,3.5455084632984635,0.2237429961995402,13.477385951580462,True,0.6472117554096055,0.44284685768794063,-0.657104344504059,1.95152785532327,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC41A3,1.2326306332058272,0.5397254802863722,0.1747686918445377,2.290492574567117,0.0,0.0,True,0.9973738298695203,0.4788388264484539,-0.35891051925656914,2.3536581789956097,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC43A1,0.4595840057415569,0.4940806822670469,-0.508814131501855,1.4279821429849688,0.0,0.0,False,-0.37129000043330646,0.425282683193027,-1.6494785451145408,0.906898544247928,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
